1.20403	10240
1.40857	11264
1.40926	12288
1.41134	9216
1.41151	8485
1.61278	7900
1.61295	6144
1.81956	6314
2.02445	6144
2.02462	5120
2.02479	4125
2.02531	3157
2.22583	3489
2.42865	3789
2.83723	2048
3.45017	1024
6.64983	2048
6.8542	2560
7.05857	2969
7.46277	3322
8.07555	1024
10.667	2048
11.0713	2560
11.2754	2969
11.4755	3322
11.6796	3637
11.6799	3925
11.8841	4192
